order_id,customer_id,product_id,quantity,order_date,status
1974,2760,181,1,2025-03-15,Cancelled
1975,2309,161,5,2025-03-14,Completed
1976,4878,230,5,2025-10-17,Completed
1977,868,126,2,2025-12-18,Cancelled
1978,3188,37,4,2025-10-26,Cancelled
1979,1964,297,5,2025-06-11,Shipped
1980,735,462,2,2025-07-09,Completed
1981,441,321,4,2025-09-04,Pending
1982,4220,499,1,2026-01-14,Cancelled
1983,2779,272,5,2026-01-13,Pending
1984,1564,495,3,2025-03-06,Pending
1985,145,302,3,2025-03-01,Cancelled
1986,4997,456,4,2025-10-24,Shipped
1987,47,469,1,2026-01-26,Shipped
1988,1899,287,5,2025-08-11,Cancelled
1989,2417,31,5,2025-09-28,Completed
1990,3524,262,5,2025-04-06,Shipped
1991,4082,420,3,2026-01-16,Shipped
1992,1234,269,5,2025-07-08,Shipped
1993,4237,168,4,2025-05-03,Pending
1994,2104,199,4,2025-07-03,Completed
1995,49,271,1,2025-11-09,Cancelled
1996,1876,126,1,2025-09-07,Completed
1997,1663,239,1,2026-01-31,Cancelled
1998,2191,92,1,2026-01-13,Pending
1999,2522,75,3,2026-01-06,Completed
2000,3780,1,1,2026-01-11,Shipped
2001,3824,113,5,2026-01-22,Completed
2002,4739,310,5,2025-10-09,Shipped
2003,1648,65,4,2025-10-21,Completed
2004,273,498,4,2025-07-10,Completed
2005,1511,237,5,2025-06-12,Shipped
2006,2432,383,1,2025-12-07,Pending
2007,2623,108,3,2025-12-25,Completed
2008,89,318,1,2025-05-21,Completed
2009,3997,274,1,2025-07-29,Completed
2010,2989,174,4,2025-09-27,Cancelled
2011,2878,104,3,2025-10-12,Pending
2012,975,431,4,2025-08-09,Shipped
2013,2095,328,2,2025-08-15,Pending
2014,3270,439,1,2025-04-26,Cancelled
2015,1095,246,2,2025-05-23,Shipped
2016,114,261,5,2025-07-13,Shipped
2017,3905,430,5,2026-02-03,Completed
2018,909,278,1,2025-04-08,Completed
2019,1301,101,3,2025-09-15,Completed
2020,2829,312,1,2025-08-26,Cancelled
2021,354,336,3,2025-10-07,Completed
2022,1830,286,4,2025-09-22,Shipped
2023,1285,353,3,2025-04-22,Cancelled
2024,2020,246,4,2025-09-13,Completed
2025,674,15,5,2025-12-15,Shipped
2026,3178,263,3,2025-07-14,Pending
2027,1936,119,1,2025-10-19,Pending
2028,1804,36,1,2025-02-18,Shipped
2029,3338,413,3,2025-08-22,Cancelled
2030,3022,494,2,2025-05-28,Pending
2031,3669,160,2,2025-03-08,Shipped
2032,1127,290,1,2025-03-09,Shipped
2033,4266,330,4,2026-01-08,Completed
2034,642,487,3,2026-01-01,Shipped
2035,3230,316,2,2025-09-01,Pending
2036,3507,358,2,2025-04-23,Cancelled
2037,2514,438,2,2025-04-05,Completed
2038,1874,101,2,2025-03-24,Shipped
2039,198,465,2,2025-12-18,Cancelled
2040,3034,295,4,2025-10-04,Pending
2041,3510,75,1,2025-04-28,Cancelled
2042,973,86,4,2025-10-11,Pending
2043,175,340,5,2025-04-13,Completed
2044,1186,223,1,2025-09-20,Pending
2045,1751,38,3,2025-11-09,Completed
2046,1491,313,5,2025-04-12,Pending
2047,99,295,4,2025-07-20,Completed
2048,3184,93,5,2026-01-16,Shipped
2049,4859,423,1,2025-02-07,Completed
2050,2587,29,5,2025-03-24,Shipped
2051,4711,379,2,2025-09-18,Shipped
2052,620,141,3,2025-10-27,Shipped
2053,4558,105,3,2025-10-22,Pending
2054,3843,230,5,2025-02-13,Completed
2055,106,169,3,2025-07-20,Cancelled
2056,1596,217,4,2025-07-20,Cancelled
2057,4862,194,5,2025-06-12,Completed
2058,4897,287,3,2025-08-27,Cancelled
2059,4472,472,3,2025-02-27,Cancelled
2060,4587,134,3,2025-07-29,Shipped
2061,1795,6,3,2025-08-07,Shipped
2062,1618,50,5,2025-07-20,Pending
2063,1739,315,5,2026-01-11,Cancelled
2064,1873,230,2,2025-09-07,Cancelled
2065,4943,353,2,2025-08-08,Pending
2066,3287,322,2,2025-07-12,Completed
2067,2584,11,3,2025-03-19,Cancelled
2068,4312,5,2,2025-07-23,Cancelled
2069,4540,310,1,2025-04-06,Pending
2070,1083,361,1,2026-01-19,Cancelled
2071,2335,382,3,2025-06-22,Shipped
2072,2383,312,4,2025-06-18,Pending
2073,3770,259,2,2025-06-20,Completed
2074,2470,160,1,2025-04-04,Pending
2075,2168,316,1,2026-01-25,Shipped
2076,2264,387,4,2025-08-25,Cancelled
2077,2357,224,4,2026-01-11,Cancelled
2078,3110,285,3,2025-12-11,Completed
2079,3993,482,5,2026-01-02,Completed
2080,1276,116,2,2025-07-13,Shipped
2081,987,452,5,2025-07-26,Cancelled
2082,1087,481,5,2026-01-31,Shipped
2083,2773,368,5,2025-10-09,Completed
2084,1965,255,4,2025-08-31,Completed
2085,2138,43,5,2025-03-26,Shipped
2086,719,373,4,2026-01-05,Pending
2087,945,495,1,2025-10-12,Pending
2088,1094,464,3,2025-11-19,Pending
2089,963,60,3,2025-05-03,Cancelled
2090,4661,207,5,2025-12-31,Shipped
2091,3010,442,2,2025-06-30,Pending
2092,1834,253,2,2025-06-26,Completed
2093,594,139,2,2025-08-04,Pending
2094,3764,437,3,2025-05-12,Completed
2095,2584,173,4,2025-06-27,Shipped
2096,657,476,3,2025-06-04,Pending
2097,331,136,3,2025-06-22,Cancelled
2098,843,203,3,2025-06-21,Pending
2099,289,344,4,2025-02-13,Shipped
2100,1521,456,4,2025-02-13,Pending
2101,3443,76,3,2026-01-06,Completed
2102,3596,253,5,2025-11-17,Completed
2103,3764,30,2,2025-05-10,Pending
2104,1689,255,4,2025-03-22,Completed
2105,1495,108,2,2025-09-24,Cancelled
2106,4105,455,2,2025-09-03,Shipped
2107,3877,230,5,2025-07-02,Completed
2108,4085,246,1,2026-01-08,Pending
2109,2112,440,4,2025-04-11,Pending
2110,2282,345,2,2025-09-29,Shipped
2111,639,52,4,2025-11-08,Completed
2112,4251,6,4,2025-02-06,Shipped
2113,4328,330,4,2025-04-26,Cancelled
2114,2411,281,2,2025-05-21,Cancelled
2115,2223,120,3,2025-03-13,Completed
2116,4783,243,3,2025-04-03,Shipped
2117,2026,377,4,2025-11-04,Completed
2118,701,8,3,2025-04-26,Shipped
2119,692,178,5,2025-12-15,Shipped
2120,4178,93,2,2025-06-13,Pending
2121,1055,195,1,2025-11-12,Shipped
2122,3495,80,4,2025-08-05,Cancelled
2123,4228,34,4,2026-01-04,Shipped
2124,147,333,3,2025-05-29,Completed
2125,1104,121,5,2025-09-09,Cancelled
2126,1082,325,1,2026-01-30,Completed
2127,2835,187,3,2025-04-30,Completed
2128,3117,296,3,2025-11-07,Pending
2129,4166,132,2,2025-07-05,Cancelled
2130,4278,464,4,2025-08-16,Cancelled
2131,1903,80,4,2025-03-25,Shipped
2132,4037,402,4,2025-09-08,Completed
2133,995,242,1,2025-07-24,Pending
2134,3536,337,1,2025-06-18,Shipped
2135,1473,45,2,2025-05-06,Shipped
2136,2185,131,3,2025-12-12,Cancelled
2137,3937,351,1,2025-10-15,Cancelled
2138,4706,469,5,2025-04-06,Cancelled
2139,4799,119,2,2025-09-19,Pending
2140,223,495,1,2025-09-26,Completed
2141,3752,400,1,2025-11-28,Completed
2142,212,423,2,2025-10-12,Pending
2143,4443,254,5,2025-06-15,Pending
2144,868,247,5,2025-09-22,Completed
2145,1407,307,1,2025-09-16,Pending
2146,4029,396,2,2025-08-06,Completed
2147,3603,219,4,2025-05-27,Cancelled
2148,274,463,2,2025-08-24,Cancelled
2149,1651,393,3,2025-11-23,Cancelled
2150,1578,476,5,2025-09-06,Completed
2151,3983,76,1,2025-02-07,Shipped
2152,1383,12,1,2025-04-11,Completed
2153,4163,126,2,2025-07-04,Cancelled
2154,4689,124,5,2025-11-20,Pending
2155,4375,360,4,2025-09-26,Completed
2156,4181,318,2,2025-05-09,Completed
2157,156,189,5,2025-11-25,Pending
2158,3012,271,3,2025-11-24,Completed
2159,2640,321,3,2025-03-05,Shipped
2160,3920,403,1,2025-11-25,Pending
2161,217,242,1,2025-11-09,Cancelled
2162,22,467,1,2026-01-24,Shipped
2163,3854,24,1,2025-05-09,Pending
2164,1721,331,5,2026-01-07,Pending
2165,4841,332,1,2025-10-04,Shipped
2166,3005,169,4,2025-11-16,Cancelled
2167,4093,162,2,2025-10-27,Pending
2168,2230,431,4,2025-12-18,Pending
2169,929,121,3,2026-01-26,Shipped
2170,2806,266,5,2025-11-14,Shipped
2171,2031,434,1,2025-05-03,Completed
2172,4249,333,2,2025-08-15,Cancelled
2173,4644,9,4,2025-09-02,Pending
2174,4266,43,4,2025-12-15,Completed
2175,731,475,2,2025-03-06,Cancelled
2176,2468,473,1,2025-04-15,Completed
2177,4098,112,2,2025-08-03,Pending
2178,2268,16,4,2025-10-01,Shipped
2179,3735,90,2,2025-04-12,Cancelled
2180,4369,321,2,2025-11-07,Pending
2181,3280,41,4,2025-08-26,Pending
2182,36,144,5,2026-01-12,Shipped
2183,2332,152,1,2025-07-15,Completed
2184,2821,373,4,2025-02-05,Completed
2185,1087,405,3,2025-11-17,Completed
2186,4602,471,4,2025-11-02,Cancelled
2187,4772,278,2,2025-07-30,Shipped
2188,3179,284,3,2025-04-13,Completed
2189,3446,108,3,2025-08-15,Cancelled
2190,4977,370,4,2025-10-26,Completed
2191,196,136,2,2025-07-03,Cancelled
2192,152,427,4,2025-07-30,Pending
2193,2502,267,3,2025-11-18,Shipped
2194,3298,61,4,2025-09-14,Pending
2195,2759,331,3,2026-02-03,Pending
2196,2007,70,4,2025-11-09,Pending
2197,1931,461,5,2025-12-03,Pending
2198,4644,262,1,2025-08-26,Shipped
2199,356,149,3,2025-12-31,Shipped
2200,805,441,2,2025-04-08,Cancelled
2201,2813,222,5,2025-07-28,Completed
2202,3479,267,3,2025-05-01,Shipped
2203,4115,217,2,2025-08-11,Shipped
2204,677,208,4,2025-12-21,Cancelled
2205,3651,233,3,2025-04-01,Completed
2206,3706,240,2,2025-12-06,Cancelled
2207,3094,403,5,2025-12-24,Completed
2208,4216,479,1,2025-02-26,Shipped
2209,2017,449,1,2025-06-16,Completed
2210,4834,347,5,2025-10-27,Pending
2211,448,114,5,2025-10-14,Cancelled
2212,4868,399,3,2025-11-22,Cancelled
2213,4043,88,4,2025-04-10,Cancelled
2214,4280,2,4,2025-06-12,Cancelled
2215,483,434,5,2025-11-03,Completed
2216,170,374,2,2025-03-02,Pending
2217,1621,81,4,2025-09-09,Shipped
2218,3020,8,2,2025-12-20,Shipped
2219,1311,129,4,2026-01-16,Completed
2220,4938,202,2,2025-10-06,Pending
2221,4674,94,1,2025-07-05,Completed
2222,864,118,3,2026-01-24,Cancelled
2223,1272,294,2,2026-02-03,Pending
2224,3298,68,5,2025-10-04,Pending
2225,4575,106,5,2025-06-08,Shipped
2226,1988,69,5,2025-06-03,Cancelled
2227,4972,48,4,2025-12-19,Pending
2228,2421,47,1,2025-12-22,Cancelled
2229,1822,177,5,2025-12-07,Shipped
2230,3811,317,2,2026-01-23,Pending
2231,349,295,1,2025-11-16,Cancelled
2232,1641,45,3,2025-09-08,Cancelled
2233,2507,111,4,2025-08-15,Pending
2234,700,458,4,2025-12-26,Completed
2235,3947,49,1,2025-04-01,Completed
2236,201,450,1,2025-05-14,Pending
2237,2307,442,1,2025-02-19,Shipped
2238,2946,176,1,2025-04-16,Pending
2239,1384,492,4,2025-03-06,Pending
2240,1010,405,3,2025-04-19,Cancelled
2241,4328,101,1,2025-02-17,Completed
2242,4917,213,5,2025-07-24,Pending
2243,4971,189,1,2025-12-17,Completed
2244,462,162,4,2025-12-07,Completed
2245,3668,414,1,2025-07-27,Pending
2246,2422,369,3,2025-05-18,Pending
2247,150,366,2,2025-03-25,Pending
2248,3481,184,3,2025-10-23,Completed
2249,4651,235,1,2025-07-26,Pending
2250,3470,101,4,2025-12-09,Pending
2251,3808,123,2,2026-02-01,Cancelled
2252,4545,337,1,2025-12-04,Shipped
2253,2051,214,1,2026-02-03,Completed
2254,4365,286,1,2026-01-25,Shipped
2255,3721,346,5,2025-08-24,Cancelled
2256,4785,289,2,2025-02-11,Shipped
2257,1931,327,4,2026-01-23,Completed
2258,2746,351,2,2025-08-17,Cancelled
2259,1108,146,3,2025-05-17,Completed
2260,4808,252,2,2026-01-25,Completed
2261,4523,389,3,2026-01-11,Shipped
2262,3471,280,3,2025-02-12,Pending
2263,6,326,3,2026-01-06,Pending
2264,884,84,3,2025-11-02,Completed
2265,1657,97,5,2025-05-08,Shipped
2266,1820,381,5,2025-12-28,Shipped
2267,3821,177,3,2025-09-19,Completed
2268,404,251,1,2025-12-14,Completed
2269,2094,82,1,2025-08-13,Completed
2270,2912,56,5,2026-01-12,Cancelled
2271,4685,380,4,2025-09-07,Pending
2272,2296,229,1,2025-02-15,Shipped
2273,3184,334,2,2026-01-27,Shipped
2274,3327,24,3,2025-11-24,Shipped
2275,4347,498,2,2026-01-05,Pending
2276,4802,216,1,2025-12-28,Cancelled
2277,1938,173,5,2025-05-27,Completed
2278,26,140,3,2025-03-04,Cancelled
2279,4298,457,1,2025-07-06,Pending
2280,3983,127,4,2026-01-24,Pending
2281,3189,157,4,2025-09-29,Shipped
2282,4641,202,4,2025-08-09,Shipped
2283,1624,356,2,2025-07-28,Shipped
2284,3909,110,3,2025-06-27,Shipped
2285,4654,499,1,2025-03-22,Pending
2286,751,455,1,2025-08-18,Completed
2287,1162,166,5,2025-03-24,Pending
2288,1793,245,3,2025-12-16,Pending
2289,2213,402,3,2025-09-11,Shipped
2290,618,207,1,2026-01-10,Completed
2291,958,444,4,2025-12-16,Shipped
2292,3372,292,5,2025-06-05,Shipped
2293,2857,67,2,2025-07-04,Pending
2294,2671,49,1,2025-07-14,Shipped
2295,4078,36,4,2025-04-30,Completed
2296,355,364,5,2025-12-26,Cancelled
2297,820,355,1,2025-03-23,Pending
2298,1331,439,4,2025-11-17,Completed
2299,4471,427,3,2025-07-24,Completed
2300,1215,223,2,2025-03-21,Pending
2301,3758,190,2,2025-07-10,Pending
2302,2310,486,5,2025-05-22,Cancelled
2303,3557,46,5,2025-10-17,Completed
2304,2783,32,4,2025-06-11,Cancelled
2305,1283,455,2,2025-04-30,Shipped
2306,647,6,5,2025-12-23,Completed
2307,4288,69,3,2025-04-17,Completed
2308,3617,373,3,2025-03-16,Cancelled
2309,3499,28,4,2025-02-04,Shipped
2310,2056,35,2,2025-03-06,Shipped
2311,4525,431,5,2025-04-25,Cancelled
2312,3400,489,2,2025-02-22,Completed
2313,11,84,1,2025-08-28,Pending
2314,3236,444,5,2025-11-01,Cancelled
2315,956,28,1,2025-03-03,Pending
2316,3883,486,1,2025-08-05,Pending
2317,3204,411,5,2025-04-04,Pending
2318,668,87,3,2025-02-19,Pending
2319,925,112,1,2025-10-30,Cancelled
2320,3785,202,5,2025-12-26,Completed
2321,1842,190,4,2025-07-26,Cancelled
2322,1729,420,3,2025-08-25,Completed
2323,741,143,3,2025-12-04,Cancelled
2324,4764,478,5,2025-02-28,Completed
2325,378,482,1,2025-11-17,Shipped
2326,3363,79,1,2025-07-01,Pending
2327,4955,435,2,2025-12-15,Shipped
2328,3113,439,5,2025-08-18,Cancelled
2329,1198,384,4,2025-04-02,Shipped
2330,2454,36,2,2025-12-22,Completed
2331,340,80,4,2025-11-07,Shipped
2332,921,475,1,2025-04-18,Completed
2333,1453,332,1,2026-01-10,Shipped
2334,4054,324,1,2025-08-22,Shipped
2335,2847,355,1,2025-04-10,Shipped
2336,1706,221,1,2025-02-20,Cancelled
2337,4991,129,1,2025-02-21,Completed
2338,1831,479,3,2025-10-29,Cancelled
2339,1476,6,2,2025-08-30,Pending
2340,2019,174,4,2025-04-10,Completed
2341,684,371,2,2025-11-06,Completed
2342,740,422,3,2026-02-03,Pending
2343,188,458,1,2025-11-02,Shipped
2344,3486,485,1,2025-05-17,Cancelled
2345,2179,493,2,2025-10-27,Cancelled
2346,1790,258,4,2025-07-07,Pending
2347,1651,433,4,2025-04-29,Shipped
2348,2666,183,1,2025-10-20,Shipped
2349,2214,390,3,2025-04-21,Cancelled
2350,235,491,4,2025-05-16,Cancelled
2351,3996,381,1,2025-07-19,Cancelled
2352,376,106,3,2025-03-13,Pending
2353,2152,464,2,2025-10-30,Shipped
2354,1458,177,3,2025-11-14,Cancelled
2355,4624,427,4,2025-08-03,Completed
2356,4731,19,4,2026-01-28,Pending
2357,2093,375,1,2025-07-07,Completed
2358,2788,333,1,2025-10-26,Completed
2359,4244,481,2,2025-08-27,Cancelled
2360,2277,148,5,2025-05-18,Pending
2361,998,124,5,2025-07-31,Cancelled
2362,4011,143,1,2025-12-01,Pending
2363,2250,204,4,2025-08-24,Cancelled
2364,3157,241,5,2025-12-06,Pending
2365,3235,232,3,2026-01-13,Shipped
2366,2608,186,2,2025-02-04,Completed
2367,1876,358,3,2025-05-26,Completed
2368,2682,296,5,2025-05-07,Cancelled
2369,3462,13,5,2025-06-22,Completed
2370,2958,328,4,2025-07-13,Completed
2371,2177,116,4,2025-09-20,Shipped
2372,2284,114,4,2025-04-17,Pending
2373,2556,355,4,2025-03-04,Pending
2374,1596,85,3,2026-01-12,Cancelled
2375,2019,273,1,2025-08-30,Pending
2376,2549,180,1,2025-07-03,Pending
2377,967,68,1,2025-08-31,Pending
2378,3387,414,4,2025-11-15,Shipped
2379,3875,53,2,2025-08-01,Pending
2380,3942,422,1,2025-06-23,Cancelled
2381,935,345,4,2025-02-10,Cancelled
2382,4767,121,1,2025-12-16,Shipped
2383,4938,401,2,2025-10-31,Shipped
2384,2008,214,2,2025-05-24,Shipped
2385,28,128,1,2025-04-15,Cancelled
2386,2648,240,1,2025-03-14,Cancelled
2387,279,427,2,2025-06-07,Shipped
2388,3135,275,5,2025-06-14,Pending
2389,4464,33,1,2026-01-29,Cancelled
2390,3935,374,2,2025-09-03,Pending
2391,2475,319,5,2025-04-23,Shipped
2392,1242,178,2,2025-09-10,Completed
2393,1473,352,3,2025-10-10,Completed
2394,3468,266,2,2025-12-31,Completed
2395,4929,152,1,2025-06-06,Shipped
2396,744,466,3,2025-08-23,Shipped
2397,1903,447,2,2025-03-27,Pending
2398,957,307,2,2025-12-12,Shipped
2399,4710,453,1,2025-09-19,Shipped
2400,1762,430,1,2025-09-14,Cancelled
2401,2089,31,3,2025-08-07,Cancelled
2402,1761,139,2,2025-08-17,Shipped
2403,4688,420,2,2025-09-08,Completed
2404,3526,391,1,2025-08-01,Pending
2405,53,281,2,2025-03-29,Pending
2406,1217,147,3,2025-06-27,Pending
2407,4998,18,4,2025-04-12,Pending
2408,1205,209,2,2026-01-09,Pending
2409,239,146,5,2025-09-16,Cancelled
2410,1523,241,5,2025-10-01,Shipped
2411,3747,470,4,2025-03-22,Pending
2412,3945,350,3,2025-10-25,Cancelled
2413,895,414,3,2025-08-24,Pending
2414,2340,184,3,2025-09-11,Shipped
2415,2318,130,5,2025-06-17,Cancelled
2416,4887,222,2,2025-03-06,Shipped
2417,2153,298,3,2025-11-28,Cancelled
2418,2838,316,4,2026-01-25,Completed
2419,1152,131,1,2025-10-31,Pending
2420,1831,148,1,2025-07-05,Cancelled
2421,3538,254,1,2025-06-23,Cancelled
2422,1107,417,5,2025-08-16,Shipped
2423,3203,130,4,2025-03-07,Shipped
2424,4549,54,2,2025-05-09,Completed
2425,3981,222,4,2025-03-08,Pending
2426,2693,375,5,2025-08-31,Pending
2427,3064,447,1,2025-02-26,Completed
2428,1692,193,3,2025-07-22,Pending
2429,3681,462,1,2025-06-12,Shipped
2430,1606,136,2,2025-05-08,Shipped
2431,2672,28,5,2025-12-02,Completed
2432,3824,392,4,2025-12-01,Pending
2433,1844,91,4,2025-07-04,Shipped
2434,2978,446,2,2025-12-07,Shipped
2435,4283,375,3,2025-12-27,Cancelled
2436,3477,65,4,2025-06-26,Shipped
2437,3338,389,4,2025-11-30,Pending
2438,478,34,3,2025-11-15,Shipped
2439,4129,24,2,2026-02-01,Completed
2440,2328,332,2,2025-10-02,Cancelled
2441,2500,491,3,2026-01-24,Pending
2442,4960,452,1,2025-12-12,Pending
2443,1322,144,3,2025-10-28,Completed
2444,3106,453,2,2025-10-30,Completed
2445,3202,248,5,2025-11-22,Shipped
2446,2086,484,1,2025-05-04,Cancelled
2447,1779,357,3,2025-11-21,Completed
2448,4158,363,3,2025-07-08,Pending
2449,2938,117,3,2025-11-28,Pending
2450,206,106,2,2025-12-08,Shipped
2451,2783,99,5,2025-05-03,Pending
2452,4910,98,5,2025-06-10,Completed
2453,3135,350,5,2025-10-04,Pending
2454,249,90,1,2025-12-06,Shipped
2455,2431,182,4,2025-09-18,Pending
2456,2592,318,2,2025-05-01,Completed
2457,4331,426,3,2025-06-10,Shipped
2458,13,147,1,2025-11-25,Cancelled
2459,3748,292,5,2025-09-15,Pending
2460,1654,96,3,2025-11-20,Completed
2461,4680,234,2,2026-01-17,Shipped
2462,2525,282,4,2025-06-30,Cancelled
2463,4377,67,1,2025-05-01,Cancelled
2464,3812,463,1,2025-04-23,Shipped
2465,1405,112,4,2025-09-20,Pending
2466,2862,50,1,2025-03-03,Pending
2467,4420,402,2,2025-10-15,Pending
2468,3158,336,5,2025-06-22,Completed
2469,4515,86,2,2025-07-27,Cancelled
2470,426,193,3,2025-09-05,Shipped
2471,2290,235,1,2025-05-17,Cancelled
2472,4029,260,2,2025-03-09,Pending
2473,2190,440,3,2025-08-04,Shipped
2474,1697,101,5,2025-03-15,Pending
2475,2059,266,2,2025-03-26,Pending
2476,4275,236,5,2025-06-16,Cancelled
2477,1032,81,3,2025-09-16,Shipped
2478,2647,75,1,2025-10-13,Completed
2479,2934,479,4,2025-10-03,Cancelled
2480,1329,210,5,2025-12-21,Shipped
2481,1560,360,2,2025-09-18,Completed
2482,225,486,4,2025-05-13,Pending
2483,2296,413,5,2025-10-30,Cancelled
2484,3601,378,5,2025-09-08,Cancelled
2485,2075,225,4,2025-12-14,Shipped
2486,99,383,1,2025-08-28,Shipped
2487,924,342,3,2025-06-18,Cancelled
2488,4046,59,4,2025-02-28,Cancelled
2489,4224,301,2,2025-05-30,Cancelled
2490,460,275,5,2025-02-23,Shipped
2491,3203,338,5,2025-08-19,Shipped
2492,4702,88,2,2025-11-11,Shipped
2493,2637,281,4,2025-10-27,Pending
2494,3679,347,3,2025-05-11,Pending
2495,4732,229,3,2025-10-26,Pending
2496,1591,145,5,2025-02-11,Shipped
2497,1853,317,1,2026-01-08,Shipped
2498,1115,180,4,2025-08-05,Cancelled
2499,617,114,4,2025-08-27,Pending
2500,1422,206,5,2025-07-28,Pending
2501,2752,308,2,2025-12-05,Cancelled
2502,4190,253,5,2025-02-18,Pending
2503,4211,357,5,2025-11-29,Cancelled
2504,656,483,2,2025-09-21,Completed
2505,174,213,2,2025-09-10,Pending
2506,4393,53,5,2025-05-10,Completed
2507,2823,375,3,2025-12-11,Completed
2508,3352,222,4,2025-12-25,Completed
2509,1471,32,5,2025-12-19,Cancelled
2510,4074,450,1,2025-07-21,Completed
2511,467,222,3,2025-03-27,Completed
2512,1042,100,5,2025-12-28,Shipped
2513,3744,36,3,2025-06-07,Completed
2514,1706,477,5,2025-11-25,Completed
2515,4964,327,5,2025-05-18,Completed
2516,4931,354,5,2025-04-16,Completed
2517,2356,236,4,2025-05-25,Pending
2518,1990,149,3,2025-08-05,Cancelled
2519,2851,270,3,2025-12-30,Pending
2520,2349,455,4,2025-12-25,Pending
2521,2462,265,3,2025-10-21,Cancelled
2522,2934,300,1,2026-01-19,Pending
2523,4802,226,5,2025-09-28,Shipped
2524,1900,145,1,2025-09-23,Completed
2525,2570,377,2,2025-10-05,Shipped
2526,220,181,3,2025-09-21,Pending
2527,3691,248,1,2025-10-19,Shipped
2528,2649,379,4,2025-09-15,Completed
2529,2460,117,5,2025-08-30,Cancelled
2530,4020,387,4,2025-10-04,Pending
2531,1074,458,1,2025-06-10,Completed
2532,2544,224,1,2025-10-23,Completed
2533,1514,223,2,2025-11-27,Pending
2534,4799,102,2,2025-08-08,Shipped
2535,1824,425,5,2026-01-10,Shipped
2536,316,200,4,2025-04-09,Pending
2537,384,180,1,2025-12-08,Cancelled
2538,128,261,3,2025-08-30,Shipped
2539,51,455,3,2025-03-03,Shipped
2540,183,427,2,2025-05-23,Completed
2541,4853,323,2,2025-09-11,Cancelled
2542,134,225,4,2025-11-02,Completed
2543,1152,137,2,2025-02-15,Completed
2544,3803,311,3,2025-02-07,Pending
2545,81,31,4,2026-01-24,Cancelled
2546,1170,16,4,2025-11-03,Cancelled
2547,2401,228,3,2025-11-22,Shipped
2548,1802,364,5,2025-06-15,Cancelled
2549,531,381,1,2025-11-26,Cancelled
2550,2750,49,5,2025-06-05,Shipped
2551,4103,435,1,2025-04-22,Shipped
2552,3120,349,1,2025-08-17,Pending
2553,2737,193,3,2025-12-05,Pending
2554,2593,133,2,2025-10-20,Shipped
2555,1375,323,5,2025-11-16,Cancelled
2556,2216,86,5,2025-11-16,Completed
2557,2543,217,5,2025-02-08,Cancelled
